Date of process,Products ,Prices ,Adress ,Keyword 
2020-05-11 21:27:44.566697,Макароны М Рожки 700гр,6 490 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makaroni-m-rojki-700gr
2020-05-11 21:27:44.566697,Макароны М Рожки 450гр,4 590 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makaroni-m-rojki-450gr
2020-05-11 21:27:44.566697,Макароны М спагетти 400GR,3 990 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makaroni-m-spaghetti-400gr
2020-05-11 21:27:44.566697,"Макароны Makfa цветочки, 450г",8 790 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-tsvetochki-450g
2020-05-11 21:27:44.566697,"Макароны Makfa ракушки, 400г",7 690 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-rakushki-400g
2020-05-11 21:27:44.566697,"Макароны Tanho спиральки, кг",7 790 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-tanho-spiralki-kg
2020-05-11 21:27:44.566697,"Макароны Tanho перья рифленые, кг",7 790 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-tanho-perya-riflenye-kg
2020-05-11 21:27:44.566697,"Макароны Makiz рожки, 700г",9 490 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makiz-rozhki-700g
2020-05-11 21:27:44.566697,"Макароны Makiz рожки, 5кг",64 990 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makiz-rozhki-5kg
2020-05-11 21:27:44.566697,"Макароны Makiz рожки, 2кг",25 990 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makiz-rozhki-2kg
2020-05-11 21:27:44.566697,"Макароны Makiz длинные, 700г",9 490 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makiz-dlinnye-700g
2020-05-11 21:27:44.566697,"Макароны Makiz длинные, 400г",6 190 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makiz-dlinnye-400g
2020-05-11 21:27:44.566697,"Макароны Makfa витки, 400г",7 690 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-vitki-400g
2020-05-11 21:27:44.566697,"Макароны Makfa вермишель, 400г",7 690 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-vermishel-400g
2020-05-11 21:27:44.566697,"Макароны Makfa улитки, 400г",7 690 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-ulitki-400g
2020-05-11 21:27:44.566697,"Макароны Makfa триоли, 400г",7 690 Сум,https://makromarket.uz/search?term=макароны,макароны,https://makromarket.uz/products/makarony-makfa-trioli-400g
2020-05-11 21:27:46.371800,"Вермишель Роллтон курица, 60г",1 690 Сум,https://makromarket.uz/search?term=Вермишель,Вермишель,https://makromarket.uz/products/vermishel-rollton-kuritsa-60g
2020-05-11 21:27:46.371800,"Вермишель Роллтон говядина, 60г",1 690 Сум,https://makromarket.uz/search?term=Вермишель,Вермишель,https://makromarket.uz/products/vermishel-rollton-govyadina-60g
2020-05-11 21:27:46.371800,"Макароны Makfa вермишель, 400г",7 690 Сум,https://makromarket.uz/search?term=Вермишель,Вермишель,https://makromarket.uz/products/makarony-makfa-vermishel-400g
2020-05-11 21:27:53.586213,"Каша Фруто Няня 6+ молочно-рисовая 0,2л",10 990 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/porridge-fruto-nanny-6-milk-rice-02-l
2020-05-11 21:27:53.586213,M Snack Нежный сыр Рисово Соевое 80гр,3 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/m-snack-nejniy-sir-risovo-soevie-80gr
2020-05-11 21:27:53.586213,M Snack Шашлык Рисово Соевое 80гр,3 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/m-snack-shashlik-risovo-soevie-80gr
2020-05-11 21:27:53.586213,M Snack Сметана и лук Рисово Соевое 80гр,3 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/m-snack-smetana-i-luk-risovo-soevie-80gr
2020-05-11 21:27:53.586213,M Snack Салями Рисово Соевое 80гр,3 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/m-snack-salyami-risovo-soevie-80gr
2020-05-11 21:27:53.586213,Оладьи Grand Candy Смайлик Ирис 40гр,3 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/oladi-grand-candy-smaylik-iris-40gr
2020-05-11 21:27:53.586213,Оладьи Grand Candy Смайлик Ирис 200гр,18 890 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/oladi-grand-candy-smaylik-iris-200gr
2020-05-11 21:27:53.586213,"Сгущенка Ириска вареная ичня, 370гр",11 390 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/sgushiriska-varichnya-370gr
2020-05-11 21:27:53.586213,Фруто Няня каша 200гр рисовая с малиной,24 590 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/fruto-nyanya-kasha200gr-risovaya-s-m
2020-05-11 21:27:53.586213,"Ванилин Spice Expert кристаллический, 15гр",2 290 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/vanilin-spice-expert-kristallicheskiy-15gr
2020-05-11 21:27:53.586213,"Молочная cмесь Малыш с рисовой мукой №6, 350г",43 990 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/molochnaya-cmes-malysh-s-risovoy-mukoy-6-350g
2020-05-11 21:27:53.586213,,3 150 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/ris-sechka-900g
2020-05-11 21:27:53.586213,,6 450 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/ris-oq-avangard-kg
2020-05-11 21:27:53.586213,,5 850 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/ris-oq-avangard-900g
2020-05-11 21:27:53.586213,,12 850 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/ris-oq-avangard-2kg
2020-05-11 21:27:53.586213,,9 950 Сум,https://makromarket.uz/search?term=Рис,Рис,https://makromarket.uz/products/ris-oq-alanga-kg
2020-05-11 21:27:55.087298,Крупа Passim пшеничная янтарная варочные пакеты 400гр,10 790 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-passim-pshenichnaya-yantarnaya-varochniye-pakety-400gr
2020-05-11 21:27:55.087298,Крупа Гречневая Царь 800гр,15 990 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-grechnevaya-tsar-800gr
2020-05-11 21:27:55.087298,Крупа Passim гречневая Алтайская Варочные пакеты 500гр,11 390 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-passim-grechnevaya-altayskaya-varochniye-pakety-500gr
2020-05-11 21:27:55.087298,"Крупа Makfa кукурузная, 400г",10 790 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-makfa-kukuruznaya-400g
2020-05-11 21:27:55.087298,"Крупа перловая, кг",4 890 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-perlovaya-kg
2020-05-11 21:27:55.087298,"Крупа перловая, 900г",4 490 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-perlovaya-900g
2020-05-11 21:27:55.087298,"Крупа Makfa манная, 700г",14 590 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-makfa-mannaya-700g
2020-05-11 21:27:55.087298,"Крупа гречневая, кг",10 490 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-grechnevaya-kg
2020-05-11 21:27:55.087298,"Крупа гречневая, 900г",9 490 Сум,https://makromarket.uz/search?term=Крупа,Крупа,https://makromarket.uz/products/krupa-grechnevaya-900g
2020-05-11 21:28:05.692905,"Сухофрукт Zamin gavhari горох жаренный, 200г",8 190 Сум,https://makromarket.uz/search?term=Горох,Горох,https://makromarket.uz/products/sukhofrukt-zamin-gavhari-gorokh-zharennyy-200g
2020-05-11 21:28:05.692905,"Горох Российский, 900г",5 390 Сум,https://makromarket.uz/search?term=Горох,Горох,https://makromarket.uz/products/gorokh-rossiyskiy-900g
2020-05-11 21:28:07.483007,Фасоль HEINZ белая 400гр,14 990 Сум,https://makromarket.uz/search?term=Фасоль,Фасоль,https://makromarket.uz/products/fasol-heinz-belaya-400gr
2020-05-11 21:28:07.483007,Фасоль Lorado белая 425мл,15 990 Сум,https://makromarket.uz/search?term=Фасоль,Фасоль,https://makromarket.uz/products/fasol-lorado-belaya-425ml
2020-05-11 21:28:07.483007,Фасоль HEINZ красная 390гр,13 990 Сум,https://makromarket.uz/search?term=Фасоль,Фасоль,https://makromarket.uz/products/fasol-heinz-krasnaya-390gr
2020-05-11 21:28:07.483007,Фасоль Lorado красная 425мл,15 990 Сум,https://makromarket.uz/search?term=Фасоль,Фасоль,https://makromarket.uz/products/fasol-lorado-krasnaya-425ml
2020-05-11 21:28:07.483007,Фасоль Lorado  в томатном соусе 425мл,15 990 Сум,https://makromarket.uz/search?term=Фасоль,Фасоль,https://makromarket.uz/products/fasol-lorado-v-tomatsouse-425ml
2020-05-11 21:28:09.428119,М влажные салфетки ромашка 15шт,1 390 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/m-vlaj-salf-15sht-romashka
2020-05-11 21:28:09.428119,"Бульон Роллтон домашний говяжий вкуз, 100гр",3 550 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/bulyon-rollton-domashniy-govyajiy-vkus-100gr
2020-05-11 21:28:09.428119,"Маргарин Домашнее Застолье для выпечки 72%, 250гр",6 190 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/margarin-domashnee-zastole-d-vipechki-72-250gr
2020-05-11 21:28:09.428119,"Бульон Роллтон домашний куриный, 100г",3 550 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/bulon-rollton-domashniy-kurinyy-100g
2020-05-11 21:28:09.428119,"Тесто Muza домашняя катлама, 600г",11 390 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/testo-muza-domashnyaya-katlama-600g
2020-05-11 21:28:09.428119,"Средство для мытья посуды Fairy ромашка и витамин Е, 900мл",27 490 Сум,https://makromarket.uz/search?term=Маш,Маш,https://makromarket.uz/products/sredstvo-dlya-mytya-posudy-fairy-romashka-i-vitamin-e-900ml
2020-05-11 21:28:11.414232,"Сарделки Sherin говядина, 700гр",34 950 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/sardelki-sherin-govyadina-gu-700gr
2020-05-11 21:28:11.414232,"Сосиски Sherin говядина егерские, 700гр",34 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/sosiski-sherin-govyadina-egerskiy-gu-700gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Дачная, 325гр",16 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-dachnaya-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Элитная, 325гр",27 890 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-elitnaya-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Gold, 325гр",27 890 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-gold-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Любительская, 325гр",16 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-lyubitelskaya-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Original, 325гр",22 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-original-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Platinum, 325гр",29 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-platinum-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Premium, 325гр",29 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-premium-325gr
2020-05-11 21:28:11.414232,"Тушёнка Foodmax говядина Silver, 325гр",22 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/tushenka-foodmax-govyadina-silver-325gr
2020-05-11 21:28:11.414232,"Лапша Big bon говядина, 75г",1 790 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/lapsha-big-bon-govyadina-75g
2020-05-11 21:28:11.414232,"Вермишель Роллтон говядина, 60г",1 690 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/vermishel-rollton-govyadina-60g
2020-05-11 21:28:11.414232,"Лапша Роллтон острая говядина, 90г",4 350 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/lapsha-rollton-ostraya-govyadina-90g
2020-05-11 21:28:11.414232,"Пельмени Musa говядина, 500г",16 690 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/pelmeni-musa-govyadina-500g
2020-05-11 21:28:11.414232,"Пельмени Musa говядина, 300г",9 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/pelmeni-musa-govyadina-300g
2020-05-11 21:28:11.414232,"Пельмени Asian collection говядина/баранина, 1000г",34 990 Сум,https://makromarket.uz/search?term=Говядина,Говядина,https://makromarket.uz/products/pelmeni-asian-collection-govyadinabaranina-1000g
2020-05-11 21:28:13.113329,Говяжье мясо фарш упаковка 500гр,35 990 Сум,https://makromarket.uz/search?term=фарш,фарш,https://makromarket.uz/products/govyazhye-myaso-farsh-upakovka-500gr
2020-05-11 21:28:13.113329,Говяжье мясо фарш упаковка 1000гр,65 990 Сум,https://makromarket.uz/search?term=фарш,фарш,https://makromarket.uz/products/govyazhye-myaso-farsh-upakovka-1000gr
2020-05-11 21:28:13.113329,"Мясо говяжье фарш 20%, кг",56 950 Сум,https://makromarket.uz/search?term=фарш,фарш,https://makromarket.uz/products/myaso-govyazhe-farsh-20-kg
2020-05-11 21:28:13.113329,"Мясо говяжье фарш 15%, кг",66 990 Сум,https://makromarket.uz/search?term=фарш,фарш,https://makromarket.uz/products/myaso-govyazhe-farsh-15-kg
2020-05-11 21:28:14.953435,Печенье Сэндвич Конти Супер Контик с сгущенным молоком 100гр,5 290 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechsendvich-konti-super-kontik-s-sgushmolokom-100gr
2020-05-11 21:28:14.953435,Печень Ulker Halley 30гр,2 390 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechenye-ulker-halley-30gr
